1961;4 (Porte d'Orleans (General Leclerc)/Porte de Clignancourt);2.35547036877069;48.8725890109106;Chateau d'Eau;PARIS-10EME
1964;4 (Porte d'Orleans (General Leclerc)/Porte de Clignancourt);2.34711940104793;48.8585195224421;Chatelet;PARIS-01ER
1969;4 (Porte d'Orleans (General Leclerc)/Porte de Clignancourt);2.3467203742446;48.8551005857888;Cite;PARIS-04EME
1981;4 (Porte d'Orleans (General Leclerc)/Porte de Clignancourt);2.32674567371924;48.828398514348;Alesia;PARIS-14EME
1999;4 (Porte d'Orleans (General Leclerc)/Porte de Clignancourt);2.34973719426844;48.8836207315381;Barbs-Rochechouart;PARIS-09EME
1627;5 (Place d'Italie/Bobigny - Pablo Picasso);2.3670850145355;48.88430478953;Stalingrad;PARIS-19EME
1664;5 (Place d'Italie/Bobigny - Pablo Picasso);2.3720977804711;48.8608927535125;Richard-Lenoir;PARIS-11EME
1679;5 (Place d'Italie/Bobigny - Pablo Picasso);2.36366959820676;48.8674860390566;Republique;PARIS-11EME
1691;5 (Place d'Italie/Bobigny - Pablo Picasso);2.36140877914038;48.8395141857768;Saint-Marcel;PARIS-13EME
1728;5 (Place d'Italie/Bobigny - Pablo Picasso);2.39146861403051;48.8883327364608;Porte de Pantin;PARIS-19EME
1743;5 (Place d'Italie/Bobigny - Pablo Picasso);2.36703563413483;48.8457951983436;Quai de la Rapee;PARIS-12EME
1769;5 (Place d'Italie/Bobigny - Pablo Picasso);2.36867423637139;48.8645156235565;Oberkampf;PARIS-11EME
1773;5 (Place d'Italie/Bobigny - Pablo Picasso);2.38602958795485;48.8869750227319;Ourcq;PARIS-19EME
1789;5 (Place d'Italie/Bobigny - Pablo Picasso);2.35572137338498;48.8314061535553;Place d'Italie;PARIS-13EME
1838;5 (Place d'Italie/Bobigny - Pablo Picasso);2.36431304821499;48.8431055835176;Gare d'Austerlitz;PARIS-13EME
1841;5 (Place d'Italie/Bobigny - Pablo Picasso);2.35791867724751;48.8760613055252;Gare de l'Est (Verdun);PARIS-10EME
1842;5 (Place d'Italie/Bobigny - Pablo Picasso);2.35470307836603;48.8799654432891;Gare du Nord;PARIS-10EME
1853;5 (Place d'Italie/Bobigny - Pablo Picasso);2.40319741378238;48.8913165639098;Hoche;PANTIN
1859;5 (Place d'Italie/Bobigny - Pablo Picasso);2.36053788394075;48.8709749040173;Jacques-Bonsergent;PARIS-10EME
1861;5 (Place d'Italie/Bobigny - Pablo Picasso);2.37023181919226;48.8825437461168;Jaurs;PARIS-19EME
1882;5 (Place d'Italie/Bobigny - Pablo Picasso);2.3795955531979;48.8850422338428;Laumire;PARIS-19EME
1912;5 (Place d'Italie/Bobigny - Pablo Picasso);2.41328568033304;48.893113981741;Eglise de Pantin;PANTIN
1933;5 (Place d'Italie/Bobigny - Pablo Picasso);2.3709371333348;48.8565162145681;Breguet-Sabin;PARIS-11EME
1941;5 (Place d'Italie/Bobigny - Pablo Picasso);2.35815314107711;48.8357759721732;Campo-Formio;PARIS-13EME
2000;5 (Place d'Italie/Bobigny - Pablo Picasso);2.36918060506559;48.8528417309667;Bastille;PARIS-04EME
2010;5 (Place d'Italie/Bobigny - Pablo Picasso);2.44962071744096;48.9069699442981;Bobigny-Pablo-Picasso;BOBIGNY
2011;5 (Place d'Italie/Bobigny - Pablo Picasso);2.42480187771966;48.8952689905167;Bobigny-Pantin (Raymond Queneau);BOBIGNY
1633;6 (Charles de Gaulle - Etoile/Nation);2.31018390371145;48.8451307700065;Svres-Lecourbe;PARIS-15EME
1639;6 (Charles de Gaulle - Etoile/Nation);2.2870198439694;48.8629708358403;Trocadero;PARIS-16EME
1660;6 (Charles de Gaulle - Etoile/Nation);2.33058309684112;48.8389637143162;Raspail;PARIS-14EME
1688;6 (Charles de Gaulle - Etoile/Nation);2.33622001540028;48.8332522883745;Saint-Jacques;PARIS-14EME
1742;6 (Charles de Gaulle - Etoile/Nation);2.37378388489769;48.8373989542089;Quai de la Gare;PARIS-13EME
1751;6 (Charles de Gaulle - Etoile/Nation);2.32263505064878;48.8430428502558;Montparnasse-Bienvenue;PARIS-14EME
1758;6 (Charles de Gaulle - Etoile/Nation);2.39590574456544;48.8484657505532;Nation;PARIS-12EME
1761;6 (Charles de Gaulle - Etoile/Nation);2.36204546183122;48.8327104551183;Nationale;PARIS-13EME
1780;6 (Charles de Gaulle - Etoile/Nation);2.28586501138629;48.8576333212361;Passy;PARIS-16EME
1781;6 (Charles de Gaulle - Etoile/Nation);2.31265644504969;48.8429383503106;Pasteur;PARIS-15EME
1785;6 (Charles de Gaulle - Etoile/Nation);2.40125516453104;48.8452604478542;Picpus;PARIS-12EME
1789;6 (Charles de Gaulle - Etoile/Nation);2.35572137338498;48.8314061535553;Place d'Italie;PARIS-13EME
1848;6 (Charles de Gaulle - Etoile/Nation);2.34393889430969;48.8313647071449;Glacire;PARIS-13EME
1867;6 (Charles de Gaulle - Etoile/Nation);2.29307915421584;48.8710948130145;Kleber;PARIS-16EME
1874;6 (Charles de Gaulle - Etoile/Nation);2.29794929910712;48.8491605024288;La Motte-Picquet-Grenelle;PARIS-15EME
1890;6 (Charles de Gaulle - Etoile/Nation);2.34943832730731;48.8296116848646;Corvisart;PARIS-13EME
1901;6 (Charles de Gaulle - Etoile/Nation);2.39584590805199;48.8393629125482;Daumesnil (Felix Eboue);PARIS-12EME
1902;6 (Charles de Gaulle - Etoile/Nation);2.33189346001924;48.8335919035577;Denfert-Rochereau;PARIS-14EME
1906;6 (Charles de Gaulle - Etoile/Nation);2.38895257216093;48.8389122332307;Dugommier;PARIS-12EME
1907;6 (Charles de Gaulle - Etoile/Nation);2.29276958714394;48.8508056365633;Dupleix;PARIS-15EME
1910;6 (Charles de Gaulle - Etoile/Nation);2.3261713916465;48.8403339877984;Edgar-Quinet;PARIS-14EME
1940;6 (Charles de Gaulle - Etoile/Nation);2.30180780419231;48.8474563362776;Cambronne;PARIS-15EME
1953;6 (Charles de Gaulle - Etoile/Nation);2.29576268465124;48.8744076036607;Charles de Gaulle-Etoile;PARIS-08EME
1959;6 (Charles de Gaulle - Etoile/Nation);2.36716524071823;48.8344079354527;Chevaleret;PARIS-13EME
2003;6 (Charles de Gaulle - Etoile/Nation);2.40120562705964;48.8418961424237;Bel-Air;PARIS-12EME
2005;6 (Charles de Gaulle - Etoile/Nation);2.37958296880394;48.8404280893475;Bercy;PARIS-12EME
2007;6 (Charles de Gaulle - Etoile/Nation);2.28878285580103;48.8543331586284;Bir-Hakeim (Grenelle);PARIS-15EME
2012;6 (Charles de Gaulle - Etoile/Nation);2.29047384540453;48.8670270457182;Boissire;PARIS-16EME
1627;7 (Villejuif - Louis Aragon / Mairie d'Ivry/La Courneuve - 8 mai 1945);2.3670850145355;48.88430478953;Stalingrad;PARIS-19EME
1630;7 (Villejuif - Louis Aragon / Mairie d'Ivry/La Courneuve - 8 mai 1945);2.36186696356924;48.8510338403896;Sully-Morland;PARIS-04EME
1636;7 (Villejuif - Louis Aragon / Mairie d'Ivry/La Courneuve - 8 mai 1945);2.35724192740466;48.8265068988465;Tolbiac;PARIS-13EME
1649;7 (Villejuif - Louis Aragon / Mairie d'Ivry/La Courneuve - 8 mai 1945);2.36697471484243;48.7870020157205;Villejuif-Louis Aragon;VILLEJUIF
1650;7 (Villejuif - Louis Aragon / Mairie d'Ivry/La Courneuve - 8 mai 1945);2.36394352657996;48.8041740664156;Villejuif-Leo Lagrange;VILLEJUIF
1651;7 (Villejuif - Louis Aragon / Mairie d'Ivry/La Courneuve - 8 mai 1945);2.3679661373898;48.7959447270881;Villejuif-Paul Vaillant Couturier (Hopital Paul Brousse);VILLEJUIF
1666;7 (Villejuif - Louis Aragon / Mairie d'Ivry/La Courneuve - 8 mai 1945);2.37448742568144;48.8881235581407;Riquet;PARIS-19EME
1706;7 (Villejuif - Louis Aragon / Mairie d'Ivry/La Courneuve - 8 mai 1945);2.34960623902438;48.8773395505122;Poissonnire;PARIS-10EME
1711;7 (Villejuif - Louis Aragon / Mairie d'Ivry/La Courneuve - 8 mai 1945);2.35745881597611;48.8533107454827;Pont Marie (Cite des Arts);PARIS-04EME
1712;7 (Villejuif - Louis Aragon / Mairie d'Ivry/La Courneuve - 8 mai 1945);2.34194923634659;48.8584022524727;Pont Neuf;PARIS-01ER
1718;7 (Villejuif - Louis Aragon / Mairie d'Ivry/La Courneuve - 8 mai 1945);2.35985580265649;48.8189346110715;Porte d'Italie;PARIS-13EME
1719;7 (Villejuif - Louis Aragon / Mairie d'Ivry/La Courneuve - 8 mai 1945);2.36909494347048;48.8212704974684;Porte d'Ivry;PARIS-13EME
1724;7 (Villejuif - Louis Aragon / Mairie d'Ivry/La Courneuve - 8 mai 1945);2.36434644526859;48.8201452157747;Porte de Choisy;PARIS-13EME
1735;7 (Villejuif - Louis Aragon / Mairie d'Ivry/La Courneuve - 8 mai 1945);2.38580611263705;48.8978102190581;Porte de la Villette;PARIS-19EME
1738;7 (Villejuif - Louis Aragon / Mairie d'Ivry/La Courneuve - 8 mai 1945);2.33366506577888;48.8669463020695;Pyramides;PARIS-01ER
1771;7 (Villejuif - Louis Aragon / Mairie d'Ivry/La Courneuve - 8 mai 1945);2.33180515640395;48.8707029411588;Opera;PARIS-09EME
1774;7 (Villejuif - Louis Aragon / Mairie d'Ivry/La Courneuve - 8 mai 1945);2.33581661194832;48.8628468213553;Palais-Royal (Musee du Louvre);PARIS-01ER
1786;7 (Villejuif - Louis Aragon / Mairie d'Ivry/La Courneuve - 8 mai 1945);2.3772866229916;48.8156836605119;Pierre et Marie Curie;IVRY-SUR-SEINE
1788;7 (Villejuif - Louis Aragon / Mairie d'Ivry/La Courneuve - 8 mai 1945);2.35217845099659;48.8431960998294;Place Monge (Jardin des Plantes);PARIS-05EME
1789;7 (Villejuif - Louis Aragon / Mairie d'Ivry/La Courneuve - 8 mai 1945);2.35572137338498;48.8314061535553;Place d'Italie;PARIS-13EME
1793;7 (Villejuif - Louis Aragon / Mairie d'Ivry/La Courneuve - 8 mai 1945);2.36161295005801;48.8103806352167;Le Kremlin-BicíÈtre;LE KREMLIN-BICETRE
1795;7 (Villejuif - Louis Aragon / Mairie d'Ivry/La Courneuve - 8 mai 1945);2.33980253815072;48.8749360634737;Le Peletier;PARIS-09EME
1800;7 (Villejuif - Louis Aragon / Mairie d'Ivry/La Courneuve - 8 mai 1945);2.35164217355525;48.8366105352574;Les Gobelins;PARIS-13EME
1806;7 (Villejuif - Louis Aragon / Mairie d'Ivry/La Courneuve - 8 mai 1945);2.3655569576092;48.8810261029957;Louis Blanc;PARIS-10EME
1815;7 (Villejuif - Louis Aragon / Mairie d'Ivry/La Courneuve - 8 mai 1945);2.3838082733405;48.8111784269088;Mairie d'Ivry;IVRY-SUR-SEINE
1820;7 (Villejuif - Louis Aragon / Mairie d'Ivry/La Courneuve - 8 mai 1945);2.35818867672494;48.8226203194274;Maison Blanche;PARIS-13EME
1841;7 (Villejuif - Louis Aragon / Mairie d'Ivry/La Courneuve - 8 mai 1945);2.35791867724751;48.8760613055252;Gare de l'Est (Verdun);PARIS-10EME
1866;7 (Villejuif - Louis Aragon / Mairie d'Ivry/La Courneuve - 8 mai 1945);2.35469159842714;48.8458380895278;Jussieu;PARIS-05EME
1869;7 (Villejuif - Louis Aragon / Mairie d'Ivry/La Courneuve - 8 mai 1945);2.41045542691904;48.9209043594324;La Courneuve-8-Mai-1945;LA COURNEUVE
1888;7 (Villejuif - Louis Aragon / Mairie d'Ivry/La Courneuve - 8 mai 1945);2.38244550268222;48.8949061258374;Corentin-Cariou;PARIS-19EME
1894;7 (Villejuif - Louis Aragon / Mairie d'Ivry/La Courneuve - 8 mai 1945);2.37681528947191;48.8906811628606;Crimee;PARIS-19EME
1923;7 (Villejuif - Louis Aragon / Mairie d'Ivry/La Courneuve - 8 mai 1945);2.40417710143886;48.9146921997335;Fort d'Aubervilliers;AUBERVILLIERS
1939;7 (Villejuif - Louis Aragon / Mairie d'Ivry/La Courneuve - 8 mai 1945);2.34305895381275;48.875475187116;Cadet;PARIS-09EME
1944;7 (Villejuif - Louis Aragon / Mairie d'Ivry/La Courneuve - 8 mai 1945);2.35142881208972;48.8405358795008;Censier-Daubenton;PARIS-05EME
1957;7 (Villejuif - Louis Aragon / Mairie d'Ivry/La Courneuve - 8 mai 1945);2.33350116136944;48.8728970365659;Chaussee d'Antin (La Fayette);PARIS-09EME
1963;7 (Villejuif - Louis Aragon / Mairie d'Ivry/La Courneuve - 8 mai 1945);2.36229890860251;48.8783126784077;Chateau Landon;PARIS-10EME
1964;7 (Villejuif - Louis Aragon / Mairie d'Ivry/La Courneuve - 8 mai 1945);2.34711940104793;48.8585195224421;Chatelet;PARIS-01ER
1992;7 (Villejuif - Louis Aragon / Mairie d'Ivry/La Courneuve - 8 mai 1945);2.3920219501423;48.9038299162483;Aubervilliers Pantin (4 Chemins);AUBERVILLIERS
1737;7B (Louis Blanc/Pre-Saint-Gervais);2.39907689689178;48.8799349564117;Pre-Saint-Gervais;PARIS-19EME
1792;7B (Louis Blanc/Pre-Saint-Gervais);2.39347313514395;48.8768191471423;Place des FíÈtes;PARIS-19EME
1806;7B (Louis Blanc/Pre-Saint-Gervais);2.3655569576092;48.8810261029957;Louis Blanc;PARIS-10EME
1861;7B (Louis Blanc/Pre-Saint-Gervais);2.37023181919226;48.8825437461168;Jaurs;PARIS-19EME
1900;7B (Louis Blanc/Pre-Saint-Gervais);2.39270205235331;48.8820231366362;Danube;PARIS-19EME
1936;7B (Louis Blanc/Pre-Saint-Gervais);2.38112931956877;48.8777769835483;Buttes-Chaumont;PARIS-19EME
2014;7B (Louis Blanc/Pre-Saint-Gervais);2.37397783298056;48.8805834299155;Bolivar;PARIS-19EME
2016;7B (Louis Blanc/Pre-Saint-Gervais);2.38873399145736;48.8793377265439;Botzaris;PARIS-19EME
1628;8 (Pointe du Lac/Balard);2.35409710573389;48.8691997057755;Strasbourg-Saint-Denis;PARIS-02EME
1662;8 (Pointe du Lac/Balard);2.38611818658013;48.8472381327386;Reuilly-Diderot;PARIS-12EME
1665;8 (Pointe du Lac/Balard);2.33908809938486;48.8720139167525;Richelieu-Drouot;PARIS-09EME
1671;8 (Pointe du Lac/Balard);2.34319701067138;48.8714189081641;Grands Boulevards;PARIS-09EME
1679;8 (Pointe du Lac/Balard);2.36366959820676;48.8674860390566;Republique;PARIS-11EME
1699;8 (Pointe du Lac/Balard);2.36702409525746;48.8612805878047;Saint-Sebastien-Froissart;PARIS-03EME
1715;8 (Pointe du Lac/Balard);2.40601835314784;48.8354388891914;Porte Doree;PARIS-12EME
1723;8 (Pointe du Lac/Balard);2.39970109937032;48.8325258939597;Porte de Charenton;PARIS-12EME
1750;8 (Pointe du Lac/Balard);2.38980213751236;48.8442504626131;Montgallet;PARIS-12EME
1771;8 (Pointe du Lac/Balard);2.33180515640395;48.8707029411588;Opera;PARIS-09EME
1798;8 (Pointe du Lac/Balard);2.37594535235887;48.8511941201646;Ledru-Rollin;PARIS-12EME
1803;8 (Pointe du Lac/Balard);2.40692557755493;48.8258380800419;Liberte;CHARENTON-LE-PONT
1808;8 (Pointe du Lac/Balard);2.28175852328733;48.8384881095778;Lourmel;PARIS-15EME
1813;8 (Pointe du Lac/Balard);2.32516370025939;48.8700643517776;Madeleine;PARIS-08EME
1835;8 (Pointe du Lac/Balard);2.40296916119538;48.8367033669766;Michel Bizot;PARIS-12EME
1857;8 (Pointe du Lac/Balard);2.31435704324728;48.8616865404563;Invalides;PARIS-07EME
1874;8 (Pointe du Lac/Balard);2.29794929910712;48.8491605024288;La Motte-Picquet-Grenelle;PARIS-15EME
1885;8 (Pointe du Lac/Balard);2.32329987859148;48.8661829956315;Concorde;PARIS-08EME
1897;8 (Pointe du Lac/Balard);2.44906187102647;48.7964623870188;Creteil-L'Echat (Hopital Henri Mondor);CRETEIL
1898;8 (Pointe du Lac/Balard);2.45914426746537;48.7797484034104;Creteil-Prefecture (Hotel de Ville);CRETEIL
1899;8 (Pointe du Lac/Balard);2.45144739751129;48.7893506910917;Creteil-Universite;CRETEIL
1901;8 (Pointe du Lac/Balard);2.39584590805199;48.8393629125482;Daumesnil (Felix Eboue);PARIS-12EME
1909;8 (Pointe du Lac/Balard);2.30554381620113;48.8545185491092;Ecole Militaire;PARIS-07EME
1917;8 (Pointe du Lac/Balard);2.38427458098634;48.8502384503521;Faidherbe-Chaligny;PARIS-11EME
1919;8 (Pointe du Lac/Balard);2.36645313804373;48.8633028923386;Filles du Calvaire;PARIS-03EME
1925;8 (Pointe du Lac/Balard);2.29199788779218;48.8429772288922;Felix Faure;PARIS-15EME
1951;8 (Pointe du Lac/Balard);2.41407434683562;48.8213638104296;Charenton-Ecoles;CHARENTON-LE-PONT
1958;8 (Pointe du Lac/Balard);2.36793452563335;48.8575640614859;Chemin Vert;PARIS-03EME
1973;8 (Pointe du Lac/Balard);2.29335345012085;48.844811191807;Commerce;PARIS-15EME
1997;8 (Pointe du Lac/Balard);2.27821832700082;48.8362754634973;Balard;PARIS-15EME
2000;8 (Pointe du Lac/Balard);2.36918060506559;48.8528417309667;Bastille;PARIS-04EME
2015;8 (Pointe du Lac/Balard);2.34867956971335;48.8705587205312;Bonne Nouvelle;PARIS-09EME
2017;8 (Pointe du Lac/Balard);2.28763431751091;48.8412408953716;Boucicaut;PARIS-15EME
21582;8 (Pointe du Lac/Balard);2.43558220356454;48.8084176209203;Maisons-Alfort-Stade;MAISONS-ALFORT
21583;8 (Pointe du Lac/Balard);2.44499102669377;48.8031418697523;Maisons-Alfort-Les Juilliottes;MAISONS-ALFORT
23674;8 (Pointe du Lac/Balard);2.42075635931134;48.8151517942859;Ecole Veterinaire de Maisons-Alfort;MAISONS-ALFORT
54166;8 (Pointe du Lac/Balard);2.30959864479432;48.8573850541664;La Tour-Maubourg;PARIS-07EME
397629;8 (Pointe du Lac/Balard);2.46598982922341;48.7679578710506;Pointe du Lac;CRETEIL
1628;9 (Mairie de Montreuil/Pont de Sevres);2.35409710573389;48.8691997057755;Strasbourg-Saint-Denis;PARIS-02EME
1639;9 (Mairie de Montreuil/Pont de Sevres);2.2870198439694;48.8629708358403;Trocadero;PARIS-16EME
1657;9 (Mairie de Montreuil/Pont de Sevres);2.37988391957515;48.8578758428685;Voltaire (Leon Blum);PARIS-11EME
1659;9 (Mairie de Montreuil/Pont de Sevres);2.26997975035107;48.8553920307943;Ranelagh;PARIS-16EME
1665;9 (Mairie de Montreuil/Pont de Sevres);2.33908809938486;48.8720139167525;Richelieu-Drouot;PARIS-09EME
1667;9 (Mairie de Montreuil/Pont de Sevres);2.42355673885079;48.85556400483;Robespierre;MONTREUIL
1671;9 (Mairie de Montreuil/Pont de Sevres);2.34319701067138;48.8714189081641;Grands Boulevards;PARIS-09EME
1672;9 (Mairie de Montreuil/Pont de Sevres);2.27762632988678;48.8641004131629;Rue de la Pompe (Avenue Georges Mandel);PARIS-16EME
1673;9 (Mairie de Montreuil/Pont de Sevres);2.38914280457034;48.8521417733756;Rue des Boulets;PARIS-11EME
1679;9 (Mairie de Montreuil/Pont de Sevres);2.36366959820676;48.8674860390566;Republique;PARIS-11EME
1680;9 (Mairie de Montreuil/Pont de Sevres);2.37409760383489;48.8612121032505;Saint-Ambroise;PARIS-11EME
1681;9 (Mairie de Montreuil/Pont de Sevres);2.32043139650991;48.8746742716311;Saint-Augustin;PARIS-08EME
1696;9 (Mairie de Montreuil/Pont de Sevres);2.30982009380661;48.8721798206485;Saint-Philippe du Roule;PARIS-08EME
1710;9 (Mairie de Montreuil/Pont de Sevres);2.23025364790437;48.8295929841028;Pont de Svres;BOULOGNE-BILLANCOURT
1727;9 (Mairie de Montreuil/Pont de Sevres);2.41043444867178;48.8534495044418;Porte de Montreuil;PARIS-20EME
1729;9 (Mairie de Montreuil/Pont de Sevres);2.25680251499702;48.8378883866228;Porte de Saint-Cloud;PARIS-16EME
1747;9 (Mairie de Montreuil/Pont de Sevres);2.31519918493339;48.8737063841262;Miromesnil;PARIS-08EME
1758;9 (Mairie de Montreuil/Pont de Sevres);2.39590574456544;48.8484657505532;Nation;PARIS-12EME
1769;9 (Mairie de Montreuil/Pont de Sevres);2.36867423637139;48.8645156235565;Oberkampf;PARIS-11EME
1817;9 (Mairie de Montreuil/Pont de Sevres);2.44165620310216;48.8623601850863;Mairie de Montreuil;MONTREUIL
1829;9 (Mairie de Montreuil/Pont de Sevres);2.24408138825371;48.8339143013551;Marcel Sembat;BOULOGNE-BILLANCOURT
1836;9 (Mairie de Montreuil/Pont de Sevres);2.2642974417474;48.8477403459598;Michel-Ange-Auteuil;PARIS-16EME
1837;9 (Mairie de Montreuil/Pont de Sevres);2.26204786419272;48.844867436543;Michel-Ange-Molitor;PARIS-16EME
1852;9 (Mairie de Montreuil/Pont de Sevres);2.3285077502868;48.8733427700542;Havre-Caumartin;PARIS-09EME
1858;9 (Mairie de Montreuil/Pont de Sevres);2.2937999591139;48.8644728974464;Iena;PARIS-16EME
1860;9 (Mairie de Montreuil/Pont de Sevres);2.26790681383725;48.8523396005309;Jasmin;PARIS-16EME
1876;9 (Mairie de Montreuil/Pont de Sevres);2.27411706697758;48.8579377398982;La Muette;PARIS-16EME
1896;9 (Mairie de Montreuil/Pont de Sevres);2.43609830308268;48.8579269412394;Croix-de-Chavaux (Jacques Duclos);MONTREUIL
1916;9 (Mairie de Montreuil/Pont de Sevres);2.25973661579821;48.8424273379119;Exelmans;PARIS-16EME
1924;9 (Mairie de Montreuil/Pont de Sevres);2.30830876451203;48.8693052286485;Franklin-Roosevelt;PARIS-08EME
1937;9 (Mairie de Montreuil/Pont de Sevres);2.40102482535231;48.8517360615634;Buzenval;PARIS-20EME
1955;9 (Mairie de Montreuil/Pont de Sevres);2.38527064781972;48.8547662368488;Charonne;PARIS-11EME
1957;9 (Mairie de Montreuil/Pont de Sevres);2.33350116136944;48.8728970365659;Chaussee d'Antin (La Fayette);PARIS-09EME
1980;9 (Mairie de Montreuil/Pont de Sevres);2.30088336611718;48.8646460306735;Alma-Marceau;PARIS-16EME
2006;9 (Mairie de Montreuil/Pont de Sevres);2.23810999708736;48.8319437593265;Billancourt;BOULOGNE-BILLANCOURT
2015;9 (Mairie de Montreuil/Pont de Sevres);2.34867956971335;48.8705587205312;Bonne Nouvelle;PARIS-09EME
55372;9 (Mairie de Montreuil/Pont de Sevres);2.40623072117296;48.8526633633247;Maraichers;PARIS-20EME
