"";"id";"X";"Y";"arret";"ligne";"ville"
"102";11338595;"2.42892166782422";"48.7816270636979";"VAL DE SEINE";"103 (/ECOLE VETERINAIRE DE MAISONS-ALFORT)";"ALFORTVILLE"
"103";11338589;"2.41358982513759";"48.7695579953308";"JEAN VILAR";"103 (/ECOLE VETERINAIRE DE MAISONS-ALFORT)";"CHOISY-LE-ROI"
"104";11338604;"2.42366819827689";"48.8039299722808";"RAYMOND JACLARD";"103 (/ECOLE VETERINAIRE DE MAISONS-ALFORT)";"ALFORTVILLE"
"105";11338597;"2.42572130393392";"48.7871121418882";"SAN BENEDETTO";"103 (/ECOLE VETERINAIRE DE MAISONS-ALFORT)";"ALFORTVILLE"
"106";11338620;"2.41984622168509";"48.8048045047308";"MAIRIE D'ALFORTVILLE";"103 (/ECOLE VETERINAIRE DE MAISONS-ALFORT)";"ALFORTVILLE"
"107";11338594;"2.42619697952657";"48.7789417243855";"STADE D'ALFORTVILLE";"103 (/ECOLE VETERINAIRE DE MAISONS-ALFORT)";"ALFORTVILLE"
"108";11338621;"2.42320943888045";"48.8062581474663";"JOSEPH FRANCESCHI";"103 (/ECOLE VETERINAIRE DE MAISONS-ALFORT)";"ALFORTVILLE"
"109";11338588;"2.41423927124826";"48.7673824638517";"PONT DE CHOISY";"103 (/ECOLE VETERINAIRE DE MAISONS-ALFORT)";"CHOISY-LE-ROI"
"110";11338622;"2.42091497341588";"48.8094234850446";"SQUARE BOURDARIAS";"103 (/ECOLE VETERINAIRE DE MAISONS-ALFORT)";"ALFORTVILLE"
"111";11338602;"2.42696827955878";"48.8003144212796";"CAMELIAS";"103 (/ECOLE VETERINAIRE DE MAISONS-ALFORT)";"ALFORTVILLE"
"112";11338609;"2.41841969759712";"48.8148897707902";"MAISONS-ALFORT - ECOLE VETERINAIRE";"103 (/ECOLE VETERINAIRE DE MAISONS-ALFORT)";"MAISONS-ALFORT"
"113";11338592;"2.41785805723222";"48.7774736365083";"COKERIE";"103 (/ECOLE VETERINAIRE DE MAISONS-ALFORT)";"ALFORTVILLE"
"114";11338619;"2.39782344436663";"48.7634461887417";"PANHARD - HUGO";"103 (/ECOLE VETERINAIRE DE MAISONS-ALFORT)";"THIAIS"
"115";11338616;"2.38707189886442";"48.7662015364898";"LOUIS DUPERREY";"103 (/ECOLE VETERINAIRE DE MAISONS-ALFORT)";"THIAIS"
"116";11337878;"2.40984493558719";"48.7655246948001";"CHOISY-LE-ROI RER";"103 (/ECOLE VETERINAIRE DE MAISONS-ALFORT)";"CHOISY-LE-ROI"
"117";11336653;"2.36830791287422";"48.764617026872";"CIMETIERE PARISIEN DE THIAIS";"103 (/ECOLE VETERINAIRE DE MAISONS-ALFORT)";"THIAIS"
"118";11338600;"2.42429346917906";"48.7954449869508";"ACHTARAK";"103 (/ECOLE VETERINAIRE DE MAISONS-ALFORT)";"ALFORTVILLE"
"119";11338612;"2.36857702035552";"48.7599521276383";"LE COR DE CHASSE - LA BELLE EPINE";"103 (/ECOLE VETERINAIRE DE MAISONS-ALFORT)";"THIAIS"
"120";11338587;"2.39931608105675";"48.7610276168975";"GEORGES HALGOULT";"103 (/ECOLE VETERINAIRE DE MAISONS-ALFORT)";"THIAIS"
"121";11338591;"2.41559575353777";"48.7742844022945";"MESANGES";"103 (/ECOLE VETERINAIRE DE MAISONS-ALFORT)";"CHOISY-LE-ROI"
"122";11338614;"2.37335432225931";"48.7679232155401";"PAUL LANGEVIN";"103 (/ECOLE VETERINAIRE DE MAISONS-ALFORT)";"THIAIS"
"123";11338611;"2.36341085042565";"48.7596387922356";"RUNGIS-MARCHE INTERNATIONAL";"103 (/ECOLE VETERINAIRE DE MAISONS-ALFORT)";"CHEVILLY-LARUE"
"124";11338618;"2.39259003650477";"48.7643205854845";"MAIRIE DE THIAIS";"103 (/ECOLE VETERINAIRE DE MAISONS-ALFORT)";"THIAIS"
"125";11338601;"2.4276849161939";"48.7977613281435";"FLORE";"103 (/ECOLE VETERINAIRE DE MAISONS-ALFORT)";"ALFORTVILLE"
"126";11338607;"2.41682067638481";"48.8104868505209";"RUE DE SEINE";"103 (/ECOLE VETERINAIRE DE MAISONS-ALFORT)";"ALFORTVILLE"
"127";11338610;"2.42067897513251";"48.8149870736476";"ECOLE VETERINAIRE DE MAISONS-ALFORT";"103 (/ECOLE VETERINAIRE DE MAISONS-ALFORT)";"MAISONS-ALFORT"
"128";11338610;"2.42067897513251";"48.8149870736476";"ECOLE VETERINAIRE DE MAISONS-ALFORT";"103 (GEORGES HALGOULT/ECOLE VETERINAIRE DE MAISONS-ALFORT)";"MAISONS-ALFORT"
"129";11337878;"2.40984493558719";"48.7655246948001";"CHOISY-LE-ROI RER";"103 (GEORGES HALGOULT/ECOLE VETERINAIRE DE MAISONS-ALFORT)";"CHOISY-LE-ROI"
"130";11336831;"2.40194248709253";"48.7630844946597";"RENE PANHARD";"103 (GEORGES HALGOULT/ECOLE VETERINAIRE DE MAISONS-ALFORT)";"CHOISY-LE-ROI"
"131";11338601;"2.4276849161939";"48.7977613281435";"FLORE";"103 (GEORGES HALGOULT/ECOLE VETERINAIRE DE MAISONS-ALFORT)";"ALFORTVILLE"
"132";11338598;"2.42586252101447";"48.7901589443641";"PLACE DU PETIT PONT";"103 (GEORGES HALGOULT/ECOLE VETERINAIRE DE MAISONS-ALFORT)";"ALFORTVILLE"
"133";11338581;"2.42793255507784";"48.783757970948";"CIMETIERE D'ALFORTVILLE";"103 (GEORGES HALGOULT/ECOLE VETERINAIRE DE MAISONS-ALFORT)";"ALFORTVILLE"
"134";11338586;"2.41402179035779";"48.7674275448548";"PONT DE CHOISY";"103 (GEORGES HALGOULT/ECOLE VETERINAIRE DE MAISONS-ALFORT)";"CHOISY-LE-ROI"
"135";11338595;"2.42892166782422";"48.7816270636979";"VAL DE SEINE";"103 (GEORGES HALGOULT/ECOLE VETERINAIRE DE MAISONS-ALFORT)";"ALFORTVILLE"
"136";11338580;"2.42570669176816";"48.7865189486557";"SAN BENEDETTO";"103 (GEORGES HALGOULT/ECOLE VETERINAIRE DE MAISONS-ALFORT)";"ALFORTVILLE"
"137";11338582;"2.42852848724873";"48.7823284281918";"VAL DE SEINE";"103 (GEORGES HALGOULT/ECOLE VETERINAIRE DE MAISONS-ALFORT)";"ALFORTVILLE"
"138";11338597;"2.42572130393392";"48.7871121418882";"SAN BENEDETTO";"103 (GEORGES HALGOULT/ECOLE VETERINAIRE DE MAISONS-ALFORT)";"ALFORTVILLE"
"139";11338594;"2.42619697952657";"48.7789417243855";"STADE D'ALFORTVILLE";"103 (GEORGES HALGOULT/ECOLE VETERINAIRE DE MAISONS-ALFORT)";"ALFORTVILLE"
"140";11338591;"2.41559575353777";"48.7742844022945";"MESANGES";"103 (GEORGES HALGOULT/ECOLE VETERINAIRE DE MAISONS-ALFORT)";"CHOISY-LE-ROI"
"141";11338576;"2.4275082899783";"48.7978962802109";"FLORE";"103 (GEORGES HALGOULT/ECOLE VETERINAIRE DE MAISONS-ALFORT)";"ALFORTVILLE"
"142";11338575;"2.42694071182974";"48.8001077216119";"CAMELIAS";"103 (GEORGES HALGOULT/ECOLE VETERINAIRE DE MAISONS-ALFORT)";"ALFORTVILLE"
"143";11338607;"2.41682067638481";"48.8104868505209";"RUE DE SEINE";"103 (GEORGES HALGOULT/ECOLE VETERINAIRE DE MAISONS-ALFORT)";"ALFORTVILLE"
"144";11338570;"2.4144627636215";"48.8079808131834";"UNION";"103 (GEORGES HALGOULT/ECOLE VETERINAIRE DE MAISONS-ALFORT)";"ALFORTVILLE"
"145";11338592;"2.41785805723222";"48.7774736365083";"COKERIE";"103 (GEORGES HALGOULT/ECOLE VETERINAIRE DE MAISONS-ALFORT)";"ALFORTVILLE"
"146";11338604;"2.42366819827689";"48.8039299722808";"RAYMOND JACLARD";"103 (GEORGES HALGOULT/ECOLE VETERINAIRE DE MAISONS-ALFORT)";"ALFORTVILLE"
"147";11338590;"2.41423294557638";"48.7722899484944";"LA FOLIE";"103 (GEORGES HALGOULT/ECOLE VETERINAIRE DE MAISONS-ALFORT)";"CHOISY-LE-ROI"
"148";11338568;"2.41373710390763";"48.8141828406245";"GENERAL DE GAULLE";"103 (GEORGES HALGOULT/ECOLE VETERINAIRE DE MAISONS-ALFORT)";"ALFORTVILLE"
"149";11338600;"2.42429346917906";"48.7954449869508";"ACHTARAK";"103 (GEORGES HALGOULT/ECOLE VETERINAIRE DE MAISONS-ALFORT)";"ALFORTVILLE"
"150";11338608;"2.41531587889891";"48.814271692967";"GENERAL DE GAULLE";"103 (GEORGES HALGOULT/ECOLE VETERINAIRE DE MAISONS-ALFORT)";"ALFORTVILLE"
"151";11338589;"2.41358982513759";"48.7695579953308";"JEAN VILAR";"103 (GEORGES HALGOULT/ECOLE VETERINAIRE DE MAISONS-ALFORT)";"CHOISY-LE-ROI"
"152";11338574;"2.42531205748192";"48.8024547638735";"MAISONS-ALFORT - ALFORTVILLE RER";"103 (GEORGES HALGOULT/ECOLE VETERINAIRE DE MAISONS-ALFORT)";"ALFORTVILLE"
"153";11338566;"2.42191755653627";"48.8150760763664";"ECOLE VETERINAIRE DE MAISONS-ALFORT";"103 (GEORGES HALGOULT/ECOLE VETERINAIRE DE MAISONS-ALFORT)";"MAISONS-ALFORT"
"154";11338569;"2.41424719229062";"48.809427986002";"RUE DE SEINE";"103 (GEORGES HALGOULT/ECOLE VETERINAIRE DE MAISONS-ALFORT)";"ALFORTVILLE"
"155";11338584;"2.41700307844196";"48.7786336651817";"COKERIE";"103 (GEORGES HALGOULT/ECOLE VETERINAIRE DE MAISONS-ALFORT)";"ALFORTVILLE"
"156";11338572;"2.42036226174385";"48.8041749984079";"MAIRIE D'ALFORTVILLE";"103 (GEORGES HALGOULT/ECOLE VETERINAIRE DE MAISONS-ALFORT)";"ALFORTVILLE"
